,filename,x1,x2,smiles1,smiles2,components,Mole fraction,"Mass density, kg/m3","Mass density, kg/m3_std"
298389,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.53444,834.43,0.53
298390,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.60288,846.6,0.53
298391,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.60288,839.04,0.53
298392,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.60288,826.63,0.53
298393,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.72599,827.94,0.53
298394,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.72599,815.19,0.53
298395,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.79993,809.91,0.53
298396,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.8711,805.23,0.53
298397,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.9183,802.47,0.54
298398,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.95735,800.32,0.54
298399,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,1,798.2,0.54
298400,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0,1033.91,0.53
298401,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0,1031.47,0.53
298402,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0,1028.37,0.53
298403,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0,1024.71,0.53
298404,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0,1018.27,0.53
298405,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.0248,1014.43,0.52
298406,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.0248,1014.19,0.53
298407,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.0248,1011.23,0.53
298408,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.0248,1006.97,0.52
298409,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.0248,1000.34,0.53
298410,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.04241,1007.73,0.52
298411,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.04241,1006.42,0.52
298412,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.04241,1002.58,0.52
298413,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.04241,998.3,0.53
298414,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.04241,990.63,0.53
298415,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.05887,1002.96,0.52
298416,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.05887,999.48,0.52
298417,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.05887,994.71,0.52
298418,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.05887,989.51,0.53
298419,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.05887,980.49,0.53
298420,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.08929,991.23,0.52
298421,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.08929,985.6,0.53
298422,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.08929,979.52,0.53
298423,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.08929,973.24,0.53
298424,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.08929,963.7,0.53
298425,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.1125,981,0.53
298426,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.1125,974.66,0.53
298427,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.1125,968.17,0.53
298428,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.1125,961.84,0.53
298429,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.1125,951.62,0.53
298430,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.15662,961.89,0.53
298431,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.15662,955.07,0.53
298432,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.15662,948.39,0.53
298433,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.15662,941.93,0.53
298434,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.15662,931.22,0.53
298435,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.208,944.32,0.53
298436,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.208,937.59,0.53
298437,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.208,930.82,0.53
298438,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.208,924,0.53
298439,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.208,913.19,0.53
298440,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.30233,918.19,0.53
298441,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.30233,911.52,0.53
298442,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.30233,904.74,0.53
298443,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.30233,897.73,0.53
298444,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.30233,887.1,0.53
298445,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.4045,898.01,0.53
298446,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.4045,891.74,0.53
298447,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.4045,884.67,0.53
298448,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.4045,877.69,0.53
298449,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.4045,866.87,0.54
298450,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.48268,886.19,0.53
298451,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.48268,880.7,0.53
298452,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.48268,873.35,0.53
298453,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.48268,866.59,0.54
298454,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.48268,855.33,0.54
298455,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.53444,873.92,0.53
298456,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.53444,866.45,0.53
298457,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.53444,859.52,0.54
298458,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.53444,848.15,0.54
298459,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.60288,859.03,0.54
298460,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.60288,851.9,0.54
298461,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.60288,840.58,0.54
298462,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.72599,841.27,0.54
298463,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.72599,829.57,0.54
298464,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.79993,824.52,0.54
298465,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.8711,820.17,0.54
298466,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.9183,817.6,0.55
298467,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.95735,815.64,0.55
298468,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,1,813.79,0.55
298469,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0,1044.08,0.53
298470,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0,1041.23,0.53
298471,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0,1037.86,0.53
298472,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0,1034,0.53
298473,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0,1027.42,0.53
298474,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.0248,1022.28,0.53
298475,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.0248,1022.71,0.53
298476,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.0248,1019.69,0.53
298477,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.0248,1015.14,0.53
298478,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.0248,1009.12,0.53
298479,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.04241,1014.85,0.53
298480,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.04241,1014.15,0.53
298481,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.04241,1010.64,0.53
298482,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.04241,1006.32,0.53
298483,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.04241,998.9,0.53
298484,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.05887,1009.82,0.53
298485,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.05887,1007.36,0.53
298486,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.05887,1003.04,0.53
298487,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.05887,997.93,0.53
298488,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.05887,989.01,0.53
298489,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.08929,999.16,0.53
298490,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.08929,993.91,0.53
298491,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.08929,988.13,0.53
298492,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.08929,982.34,0.53
298493,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.08929,972.81,0.53
298494,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.1125,988.91,0.53
298495,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.1125,983.36,0.53
298496,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.1125,976.75,0.53
298497,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.1125,970.82,0.53
298498,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.1125,961.04,0.53
298499,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.15662,970.36,0.53
298500,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.15662,964.36,0.53
298501,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.15662,957.51,0.53
298502,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.15662,951.42,0.53
298503,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.15662,941.06,0.54
298504,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.208,953.46,0.53
298505,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.208,947.22,0.53
298506,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.208,940.04,0.53
298507,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.208,933.91,0.54
298508,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.208,923.15,0.54
298509,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.30233,927.69,0.53
298510,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.30233,921.12,0.54
298511,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.30233,915,0.54
298512,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.30233,908.14,0.54
298513,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.30233,897.26,0.54
298514,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.4045,907.4,0.54
298515,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.4045,901.88,0.54
298516,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.4045,895.56,0.54
298517,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.4045,888.2,0.54
298518,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.4045,878.13,0.54
298519,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.48268,895.03,0.54
298520,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.48268,890.44,0.54
298521,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.48268,884.31,0.54
298522,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.48268,877.25,0.54
298523,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.48268,867.33,0.55
298524,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.53444,883.95,0.54
298525,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.53444,877.51,0.54
298526,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.53444,870.36,0.54
298527,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.53444,860.41,0.55
298528,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.60288,869.84,0.54
298529,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.60288,863.06,0.54
298530,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.60288,852.9,0.55
298531,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.72599,852.47,0.55
298532,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.72599,842.31,0.55
298533,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.79993,837.55,0.55
298534,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.8711,833.28,0.55
298535,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.9183,830.96,0.55
298536,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,0.95735,829.12,0.56
298537,j.jct.2012.09.026,2-methyl-2-propanol,water,CC(C)(C)O,O,2-methyl-2-propanol__water,1,827.34,0.56
306294,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,727.2,0.1
306295,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,728,0.1
306296,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,728.8,0.1
306297,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,729.6,0.1
306298,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,730.4,0.1
306299,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,731.3,0.1
306300,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,732.1,0.1
306301,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,732.9,0.1
306302,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,733.7,0.1
306303,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,734.5,0.1
306305,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,710.3,0.1
306306,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,711.2,0.1
306307,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,712.2,0.1
306308,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,713.1,0.1
306309,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,714,0.1
306310,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,714.9,0.1
306311,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,715.8,0.1
306312,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,716.8,0.1
306313,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,717.7,0.1
306314,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.25,718.6,0.1
306316,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,733.7,0.1
306317,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,734.5,0.1
306318,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,735.4,0.1
306319,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,736.3,0.1
306320,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,737.1,0.1
306321,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,738,0.1
306322,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,738.8,0.1
306323,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,739.7,0.1
306324,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,740.5,0.1
306325,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,741.3,0.1
306327,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,716.7,0.1
306328,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,717.7,0.1
306329,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,718.6,0.1
306330,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,719.6,0.1
306331,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,720.5,0.1
306332,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,721.5,0.1
306333,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,722.4,0.1
306334,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,723.3,0.1
306335,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,724.2,0.1
306336,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.5,725.2,0.1
306338,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,747.2,0.1
306339,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,748.1,0.1
306340,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,749,0.1
306341,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,749.8,0.1
306342,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,750.7,0.1
306343,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,751.6,0.1
306344,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,752.4,0.1
306345,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,753.3,0.1
306346,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,754.1,0.1
306347,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,755,0.1
306349,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,729.5,0.1
306350,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,730.6,0.1
306351,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,731.5,0.1
306352,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,732.6,0.1
306353,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,733.5,0.1
306354,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,734.5,0.1
306355,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,735.4,0.1
306356,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,736.4,0.1
306357,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,737.4,0.1
306358,j.jct.2012.11.017,ethanol,decane,CCO,CCCCCCCCCC,ethanol__n-decane,0.75,738.4,0.1
309895,j.jct.2012.12.003,"1,2-propanediol",methyl alcohol,CC(O)CO,CO,"1,2-dihydroxypropane__methyl alcohol",0,791.494,0.05
309896,j.jct.2012.12.003,"1,2-propanediol",methyl alcohol,CC(O)CO,CO,"1,2-dihydroxypropane__methyl alcohol",0.10082,838.277,0.05
309897,j.jct.2012.12.003,"1,2-propanediol",methyl alcohol,CC(O)CO,CO,"1,2-dihydroxypropane__methyl alcohol",0.13852,853.548,0.05
